   	CUSTOMER_CODE	COMPANY_CODE	BUSINESS_NO	OFFICER_NAME	OFFICER_NAME_ENG	CUSTOMER_NAME	CUSTOMER_NAME_ENG	NATION_CODE	ZIP_CODE	ADDRESS	ADDRESS_ENG	TEL_NO	FAX_NO	CO_CERTIFIED_EXPORTER_YN	CERTIFICATION_NO	REMARK	INTG_INTERFACE_TRANS_ID	TARGET_YN	EMAIL	SEND_RECEIVE_IDENTIFIER_CODE	DELETE_YN	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
1237	420001	PLS100				RIGHT MANAGEMENT SAS	RIGHT MANAGEMENT SAS	FR	92911	1 PLACE DE LA PYRAMIDE	1 PLACE DE LA PYRAMIDE			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1238	420089	PLS100				ADP International Services BV	ADP International Services BV	NL	2908 LG	Lylantse Baan 1Capelle aan den Ijssel ,	Lylantse Baan 1Capelle aan den Ijssel ,	3134934677070		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1239	420144	PLS100	625-85-00368	최성재		(주)신세계푸드플라스틱옴니엄	SHINSEGAE FOOD PLASTIC OMNIUM Inc.	KR	38034	경상북도 경주시 강동면 천강로 534-48	534-48, Cheongang-ro,Gangdong-myeon,	02-3397-6063	02-3397-6199	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1240	420194	PLS100	144-81-00463	이의준		주식회사 내이드이앤지	NADE ENG Co., Ltd	KR	13516	경기도 성남시 분당구 판교로 700E동 101호(야탑동, 분당테크노파크)	700, Pangyo-ro, Bundang-gu,	02-569-8661		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1241	420206	PLS100	508-02-50124	유한수		원미디어	ONE MEDIA	KR	42720	대구광역시 달서구 성서로5길 38-5(대천동)	38-5, Seongseo-ro 5-gil, Dalseo-gu,	053-581-4291	053-581-4292	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1242	420237	PLS100	122-83-00676			부평구청	BUPYEONG GU OFFICE	KR	21354	인천광역시 부평구 부평대로 168(부평동)	168, Bupyeong-daero, Bupyeong-gu	070-8610-5001		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1243	420310	PLS100				S&S OPTICAL COMPANY, INC.	S&S OPTICAL COMPANY, INC.	US	46774	416 Ann St	416 Ann St	2607499614	2607495328	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1244	420315	PLS100	131-34-31438	성강현		기프트빌	GIFTVIL	KR	8507	서울특별시 금천구 가산디지털1로 168,C동 4층 402호(가산동, 우림라이온스밸리)	168, Gasan digital 1-ro,Geumcheon-gu,	1666-0742	02-6280-1804	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1245	420316	PLS100	271-86-00251	서강일		(주)반도이앤지	BANDO ENG Co.,Ltd	KR	37876	경상북도 포항시 남구 오천읍 송덕로212번길 27	27, Songdeok-ro 212beon-gil,Ocheon-eup, Nam-gu,	054-285-4720	054-285-4759	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1246	420317	PLS100	129-86-83403	송영천		케이티엠테크놀로지 주식회사	KTM TECHNOLOGY	KR	13207	경기도 성남시 중원구 사기막골로 124(상대원동,SKⓝ테크노파크비즈센터동1415호)	124, Sagimakgol-ro, Jungwon-gu,	031-628-6074	031-628-6080	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1247	420318	PLS100	120-81-10494	한상신		(주)유니코써어치	UNICOSEARCH	KR	6164	서울특별시 강남구 테헤랑로87길 361705(삼성동,도심공항타워)	36, Teheran-ro 87-gil, Gangnam-gu,	02-551-0453	02-551-4959	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1248	420324	PLS100				Olmec Search Pte Ltd	Olmec Search Pte Ltd	SG	89543	99 Duxton Rd	99 Duxton Rd	6565134388	6565134390	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1249	420460	PLS100	620-81-42948	신홍석		주식회사 보탬토탈시스템	BOTEM TOTAL SYSTEM Co.,Ltd	KR	44658	울산광역시 남구 봉월로 27, 2층(신정동)	27, Bongwol-ro, Nam-gu,	052-294-4977	052-293-4977	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1250	420463	PLS100				K.K MAIQUA	K.K MAIQUA	JP	8120013	6F, 1-12-17 Hakataekihigashi	6F, 1-12-17 Hakataekihigashi	929868781		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1251	420464	PLS100				Piovan Plastics Machinery Co., Ltd	Piovan Plastics Machinery Co., Ltd	CN	215122	N.18 Weixin Road,	N.18 Weixin Road,	51267325312		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1252	420471	PLS100	722-87-00455	최대영		(주)신성정보기술	SHINSUNG INFORMATION TECHNOLOGY	KR	37681	경상북도 포항시 남구 대이로 50, 4층(대잠동)	50, Daei-ro, Nam-gu,	054-275-6000	054-281-6688	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1253	1001200	PLS100				Vitesco Automotive Wuhu Co., Ltd.	Vitesco Automotive Wuhu Co., Ltd.	CN	241009	WuhuYinhu Road (N)	WuhuYinhu Road (N)			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1254	1001201	PLS100				Hi-Stat Manufacturing	Hi-Stat Manufacturing	US	44904	LexingtonS. Mill Str.	LexingtonS. Mill Str.			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1255	1001202	PLS100				원폴리텍(주)	Won Polytech Co.,Ltd.	KR	14900	시흥경기도 시흥시 공단1대로28번길 15	Siheung-siGongdan 1-daero 28beon-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1256	1001203	PLS100				주)영진	Youngjin Co.,Ltd.	KR	770160	영천영천산단로 53 (채신동)	YeongcheonYeongcheonsandan-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1257	1001204	PLS100				알프마이어코리아(주)	Alfmeier Korea Co.,Ltd.	KR	426901	안산경기도 안산시 상록구 해안로	An-SanSa-Dong			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1258	1001205	PLS100				파카코리아(주)	Parker Korea Ltd.	KR	445813	화성경기도 화성시 장안면 장안공단1길	HwaseongJangan-gongdan			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1259	1001206	PLS100				오성전장주식회사	Ohsung Electrics Machinery Co.,Ltd.	KR	704140	대구대구광역시 달서구 성서로 75길	Dae-GuSeongseo-ro 75-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1260	1001207	PLS100				Bundy Fluid Systems	Bundy Fluid Systems	CN	200131	ShanghaiHuajing Road, Waigaiqiao	ShanghaiHuajing Road, Waigaiqiao			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1261	1001208	PLS100				Fleetwood Metal Industries	Fleetwood Metal Industries	US	35151	SylacaugaGene Stewart Ct.	SylacaugaGene Stewart Ct.			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1262	1001209	PLS100				(주)아시아	Asia Co.,Ltd.	KR	445929	화성경기도 화성시 향남읍 발안로	HwasungBaran-ro, Hyangnam-eup			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1263	1001210	PLS100				주)동아금속	Donga Metal Co.,Ltd.	KR	718801	칠곡군왜관읍 2산업단지2길	Chilgok-GunSanupdangi 2gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1264	1001211	PLS100				현담산업(주)	Hyundam Industrial Co. Ltd.	KR	780824	경주외동읍낸천제내공단길	GyeongjuNaengcheonjenaegongdan-Gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1265	1001212	PLS100				EXXON Mobil Chemical Asia Pacific	EXXON Mobil Chemical Asia Pacific	SG	98633	SingaporeHarbour Front Place, #06-00	SingaporeHarbour Front Place, #06-00			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1266	1001213	PLS100				(주)코아익스프레스	Core Express Co., Ltd.	KR	4173	서울마포구 삼개로 16	Seoul250-4, Dohwa-dong			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1267	1001215	PLS100				Tianjin Binhai Zhongguan Rubber	Tianjin Binhai Zhongguan Rubber	CN	300273	Xiao Wangzhuang TownXi Shushen Industry Zone	Xiao Wangzhuang TownXi Shushen Industry Zone			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1268	1001232	PLS100				(주)니프코코리아아산공장	Nifco Korea Inc.	KR	31409	아산시아산밸리남로	Asan-siAsan Valley Nam-Ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1269	1001253	PLS100				Kayser Automotive Systems	Kayser Automotive Systems	CN	130000	Changchun1# plant	Changchun1# plant			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1270	1001260	PLS100				Plastic Omnium Auto Inergy Services SAS	Plastic Omnium Auto Inergy Services SAS	FR	60203	Compiegne CEDEXAvenue de la Mare Gessart	Compiegne CEDEXAvenue de la Mare Gessart			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1271	1001264	PLS100				기아 자동차(주)	Kia Motors Co., Ltd_HQ	KR	6797	서초구서초구 헌릉로 12번지	SeoulHeolleung-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1272	1001274	PLS100				General Motors LLC	General Motors LLC	US	48243	DetroitRenaissance Center	DetroitRenaissance Center			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1273	1001330	PLS100				SA Plastic Omnium Advanced Innovation	SA Plastic Omnium Advanced Innovation	BE	1130	BruxellesRue de la Fusee	BruxellesRue de la Fusee			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1274	1001401	PLS100				Eaton Industries S de RL de CV	Eaton Industries S de RL de CV	MX	88780	ReynosaBrecha E99 Carr. Reynosa	ReynosaBrecha E99 Carr. Reynosa			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1275	1001423	PLS100				Stant Manufactura De Mexico	Stant Manufactura De Mexico	MX	37888	San Miguel de AllendeCircuito Corral de Piedras	San Miguel de AllendeCircuito Corral de Piedras			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1276	1001431	PLS100				Kayser Automotive Systems USA, LP	Kayser Automotive Systems USA, LP	US	42041	FultonKentucky Avenue	FultonKentucky Avenue			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1277	1001467	PLS100				Plastic Omnium Holding (Shanghai)	Plastic Omnium Holding (Shanghai)	CN	200233	Shanghai35/F, TA, 391 Guiping Road	Shanghai35/F, TA, 391 Guiping Road			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1278	1001471	PLS100				(주)리한	Leehan Corporation	KR	18541	화성경기도 화성시 마도면쌍송리 664번	Hwaseong-siSsangsong-ri			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1279	1001503	PLS100				Chongqing Plastic Omnium Auto Inergy	Chongqing Plastic Omnium Auto Inergy	CN	401120	ChongqingYing Long Avenue, Long Xing Village	ChongqingYing Long Avenue, Long Xing Village			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1280	1001532	PLS100				ITW Deltar Fasteners	ITW Deltar Fasteners	US	60423	FrankfortSouth Harlem Avenue	FrankfortSouth Harlem Avenue			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1281	1001545	PLS100				주)대신엔스코	Daeshin Ensco Co., Ltd.	KR	10048	김포양촌읍 황금1로	GimpoHwanggeum 1-Ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1282	1001583	PLS100				쿠퍼스탠다드오토모티브코리아 유한회사	Cooper Standard Automotive	KR	17953	평택(IPS제2공장)	PyeongtaekPyeongtaekhang-ro 268 beon-gil			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1283	1001591	PLS100				현대글로비스㈜	Hyundai Glovis Co., Ltd.	KR	4769	강남구테헤란로	SeoulWangsimni-ro			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
1284	411216	PLS100	506-81-68225	이석희		(주)인필스	INFILS CO.,LTD	KR	37769	경상북도 포항시 남구 상도동605-8	605-8, SANGDO-DONG, NAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542731640	542731641	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1285	411217	PLS100	505-01-56817	하진헌		경북전동상사	GYEONGBUK ELECTRIC SANGSA	KR	38090	경상북도 경주시 용강동1287-7	1287-7, YONGGANG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	054-776-6911	054-776-6912	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1286	411218	PLS100	620-10-40203	정영자		에스엠테크	SM TECH(Jeong, Young-Ja)	KR	44201	울산광역시 북구 농공단지3길 49(달천동)	49, Nonggongdanji 3-gil, Buk-gu,Ulsan, Korea	7082421864		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1287	411219	PLS100	620-16-62306	신상규		지오자동문	GEO AUTO DOORS	KR	44088	울산광역시 동구 방어동919-6	919-6, BANGEO-DONG, DONG-GUULSAN, KOREA	522350606	522350707	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1288	411220	PLS100	505-13-79109	김재규		경북윤활유	GYEONGBUK LUBRICANTS	KR	38039	경상북도 경주시 천북면 서평길 29-7	600, OYA-RI, CHEONBUK-MYEONGYEONGJU, GYEONGSANGBUK-DO, KOREA	547492789	547442789	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1289	411221	PLS100	215-87-33254	윤준섭		(주)솔텍트레이딩	SOLTEC TRADING CO., LTD.	KR	5739	서울특별시 송파구 오금동129-24 코바빌딩4층	KOBA BUILDING, 4TH FLOOR, 129-24OGEUM-DONG, SONGPA-GUSEOUL, KOREA	220431957	220431959	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1290	411222	PLS100	126-04-42479	신동선		효성중전기	HYOSEONGJUNG ELECTRICAL	KR	31248	충청남도 천안시 동남구 성남면 대흥2길 158	158, Daeheung 2-gil, SEONGNAM-MYEONDONGNAM-GUCHEONAN, CHUNGCHEONGNAM-DO KOREA	415730852	415731852	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1291	411223	PLS100	113-81-57486	김수연		(주)원미디어시스템	WON MEDIA SYSTEM CO.,LTD	KR	15809	경기도 군포시 금정동693-11 미디어센타2층	MEDIA CENTER, 2ND FLOOR 693-11GEUMJEONG-DONGGUNPO, GYEONGGI-DO, KOREA	314542288	314542299	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1292	411224	PLS100	504-15-92893	이장희		삼보상사	SAMBO SANGSA	KR	37128	경상북도 상주시 사벌면 경천로 652-30	652-30, Gyeongcheon-ro,Sabeol-myeonSangju, Gyeongsangbuk-do, Korea	054-536-1163	054-536-1163	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1293	411225	PLS100	110-81-26266	이래경		호이트한국(주)	HOYTE KOREA CO.,LTD	KR	3736	서울특별시 서대문구 충정로2가164-11	164-11, CHUNGJEONGNO 2-GASEODAEMUN-GUSEOUL, KOREA	23650131	23650130	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1294	411226	PLS100	124-86-23910	권영금		지성종합건설 주식회사	JISUNG TOTAL CONSTRUCTI	KR	42138	대구광역시 수성구 들안로 258 (수성동3가,2층)	2ND FLOOR, 258, Deulan-ro,SUSEONG-GUDAEGU, KOREA	537654452	537645443	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1295	411227	PLS100	505-05-56912	황병혁		대영종합개발	DAEYOUNG TOTAL DEVELOPMENT	KR	38031	경상북도 경주시 안강읍사방검단길 226-11	226-11, SABANGGEOMDAN-GILANGANG-EUPGYEONGJU, GYEONGSANGBUK-DO, KOREA	547636639		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1296	411228	PLS100	302-81-18180	고복성		(주)대덕하이테크	DAEDEOK HIGHTECH CO., LTD.	KR	34014	대전광역시 유성구 테크노2로 94-17(관평동)	695, GWANPYEONG-DONG, YUSEONG-GUDAEJEON, KOREA	429368580	429368581	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1297	411229	PLS100	505-81-59612	신형석		영진기술(주)	YOUNGJIN TECHNOLOGY CO., LTD.	KR	38211	경상북도 경주시 외동읍 개곡말방안길 22-16	22-16, Gaegokmalbangan-gil,Oedong-eupGyeongju, Gyeongsangbuk-do, Korea	054-771-4300	054-771-4310	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1298	411230	PLS100	502-81-60518	이찬우		(주)씨에스텍	CS TECH CO.,LTD	KR	42149	대구광역시 수성구 황금동886-4	886-4, HWANGGEUM 2-DONGSUSEONG-GUDAEGU, KOREA	537615083	537615084	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1299	411231	PLS100	620-81-08256	문홍모		(주)일광	ILKWANG CO.,LTD	KR	44968	울산광역시 울주군 웅촌면고연리 1178-6	1178-6, GOYEON-RI, UNGCHON-MYEONULJU-GUNULSAN, KOREA	522656781	522656782	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1300	411232	PLS100	505-09-68094	강미남		공간씽크	GONGGAN SINK	KR	38112	경상북도 경주시 동천동950-6	950-6, DONGCHEON-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547712885		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1301	411233	PLS100	603-05-71255	조성종		세린테크	SELIN TECH	KR	50615	부산광역시 연제구 연산동 129연산수영강푸르지오 1	SUYONGGANG PRUGIO-1 129YEONSAN-DONG, YEONJE-GUBUSAN, KOREA	517511353	553721359	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1302	411234	PLS100	610-85-00070	배해봉		씨제이대한통운(주)울산지사	CJ KOREA EXPRESS CO., LTD.,	KR	44780	울산광역시 남구 장생포고래로292 (매암동)	292 JANGSAENGPO GORAERO, NAM-GUULSAN, KOREA	522263331	522611546	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1303	411235	PLS100	506-03-66739	이보근		대성천막사	DAESUNG CHEONMAK	KR	37784	경상북도 포항시 남구 해도동18-13	18-13, HAEDO-DONG, NAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542475647	542475647	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1304	411236	PLS100	505-05-47714	김영훈		신우기획	SHINWOO	KR	38156	경상북도 경주시 성건동388-1	388-1, SEONGGEON-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547754561	547754564	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1305	411237	PLS100	506-05-35088	정경오		삼성인쇄광고	SAMSUNG PRINTS AD.	KR	37757	경상북도 포항시 북구 죽도동677-23	677-23, JUKDO-DONG, BUK-GUPOHANG, GYEONGSANGBUK-DO, KOREA	542831020	542831075	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1306	411238	PLS100	120-81-04589	한윤석		(주)에이비비코리아	ABB KOREA CO.,LTD	KR	6168	157-33, SAMSEONG 1-DONG, GANGNAM-GUSEOUL, KOREA	157-33, SAMSEONG 1-DONG, GANGNAM-GUSEOUL, KOREA	415292357	415292350	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1307	411239	PLS100	505-10-55770	한호원		경주창호	GYEONGJU WINDOW	KR	38096	경상북도 경주시 용강동1353-5	1353-5, YONGGANG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	1025060765	547730407	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
1308	411240	PLS100	124-86-01686	배병일		골프유닷넷(주)	GOLFYOU.NET CO.,LTD	KR	16681	경기도 수원시 영통구 신원로88 101-1303(신동, 디지	(DIGITAL EMPIRE2), 101-1303, 88SINWON-RO, YEONGTONG-GUSUWON, GYEONGGI-DO, KOREA	15773205	547428846	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
